id,name,birthYear
nm9425589,Joan Hackett,1934
nm9425590,Raymond Hackett,1902
nm9425591,Gene Hackman,1930
nm9425592,Sayle Haddon,
nm9425593,Sara Haden,1897
nm9425594,Reed Hadley,1911
nm9425595,Jean Hagen,1924
nm9425596,Ross Hagen,
nm9425597,Julie Hagerty,
nm9425598,Merle Haggard,
nm9425599,Dan Haggerty,
nm9425600,Brahim Haggiag,
nm9425601,Larry Hagman,1930
nm9425602,Gisela Hahn,
nm9425603,Charles Haid,
nm9425604,Sig Haig,
nm9425605,Kenneth Haigh,1929
nm9425606,Ron Haines,
nm9425607,William Haines,1900
nm9425608,Alan Hale,1892
nm9425609,Alan Hale~jr.,1918
nm9425610,Barbara Hale,1922
nm9425611,Creighton Hale,1882
nm9425612,Jonathan Hale,1892
nm9425613,Louise Closser Hale,1872
nm9425614,Monte Hale,1919
nm9425615,Richard Hale,1893
nm9425616,Robert Hale,
nm9425617,Sonnie Hale,1902
nm9425618,Jackie Earle Haley,
nm9425619,Jack Haley,1899
nm9425620,H.B. Halicki,
nm9425621,Albert Hall,
nm9425622,Anthony Michael Hall,1968
nm9425623,Huntz Hall,1920
nm9425624,James Hall,1900
nm9425625,Jerry Hall,1957
nm9425626,Jon Hall,1913
nm9425627,Juanita Hall,1901
nm9425628,Porter Hall,1888
nm9425629,Thurston Hall,1883
nm9425630,Ray Hallam,[1]1905
nm9425631,May Hallatt,1882
nm9425632,Lillian HallDavis,
nm9425633,John Halliday,1880
nm9425634,Billy Halop,1920
nm9425635,Brett Halsey,
nm9425636,Charles Halton,1876
nm9425637,Mie Hama,
nm9425638,Veronica Hamel,
nm9425639,Rusty Hamer,1947
nm9425640,Mark Hamill,1952
nm9425641,Bernie Hamilton,
nm9425642,George Hamilton,1939
nm9425643,John Hamilton,1886
nm9425644,Linda Hamilton,
nm9425645,Margaret Hamilton,1902
nm9425646,Murray Hamilton,1923
nm9425647,Neil Hamilton,1899
nm9425648,Suzanne Hamilton,
nm9425649,Harry Hamlin,1951
nm9425650,Ben Hammer,
nm9425651,Kay Hammond,1909
nm9425652,Walter Hampden,1879
nm9425653,Susan Hampshire,1938
nm9425654,James Hampton,
nm9425655,Master Bong Soo Han,
nm9425656,Miyi Hana,
nm9425657,Irene Handl,1902
nm9425658,Lloyd Hanes,
nm9425659,Carol Haney,1928
nm9425660,Tom Hanks,1956
nm9425661,Jenny Hanley,1947
nm9425662,Jimmy Hanley,1918
nm9425663,Mie Hanna,
nm9425664,Darryl Hannah,
nm9425665,Lawrence Hanray,1874
nm9425666,Lars Hansen,1887
nm9425667,Patti Hansen,
nm9425668,Haya Harareet,1934
nm9425669,James Harcourt,
nm9425670,Jerry Hardin,
nm9425671,Ty Hardin,
nm9425672,Ann Harding,1902
nm9425673,Lyn Harding,
nm9425674,Karl Hardman,
nm9425675,Cedric Hardwicke,1893
nm9425676,Oliver Hardy,1892
nm9425677,Robert Hardy,1925
nm9425678,Lumsden Hare,1875
nm9425679,Robertson Hare,1891
nm9425680,Dorian Harewood,1950
nm9425681,John Hargreaves,
nm9425682,Gordon Harker,1885
nm9425683,Jean Harlow,1911
nm9425684,Deborah Harmon,
nm9425685,Mark Harmon,1951
nm9425686,Jessica Harper,1955
nm9425687,Ron Harper,
nm9425688,Tess Harper,
nm9425689,Valerie Harper,1940
nm9425690,William Harrigan,1894
nm9425691,Pat Harrington,
nm9425692,Aaron Harris,
nm9425693,Anita Harris,
nm9425694,Barbara Harris,1936
nm9425695,Brad Harris,
nm9425696,Cassandra Harris,1952
nm9425697,Ed Harris,
nm9425698,Joann Harris,
nm9425699,Jonathan Harris,1914
nm9425700,Julie Harris,1925
nm9425701,Julius W. Harris,
nm9425702,Leigh Harris,
nm9425703,Leonard Harris,
nm9425704,Lynette Harris,
nm9425705,M.K. Harris,
nm9425706,Phil Harris,1904
nm9425707,Richard Harris,1932
nm9425708,Robert Harris,1900
nm9425709,Robert H. Harris,1911
nm9425710,Rosemary Harris,1930
nm9425711,Cathryn Harrison,
nm9425712,George Harrison,
nm9425713,Gregory Harrison,
nm9425714,Jenilee Harrison,
nm9425715,Kathleen Harrison,1898
nm9425716,Linda Harrison,1945
nm9425717,Rex Harrison,1908
nm9425718,Kathryn Harrold,1950
nm9425719,Lisa Harrow,
nm9425720,Deborah Harry,
nm9425721,Dolores Hart,1938
nm9425722,Dorothy Hart,1923
nm9425723,John Hart,
nm9425724,Veronica Hart,
nm9425725,William S. Hart,1870
nm9425726,Mariette Hartley,1940
nm9425727,David Hartman,1937
nm9425728,Elizabeth Hartman,1941
nm9425729,Ena Hartman,
nm9425730,Lisa Hartman,
nm9425731,Paul Hartman,
nm9425732,Phil Hartman,1948
nm9425733,William Hartnell,1908
nm9425734,Laurence Harvey,
nm9425735,Forrester Harvey,1880
nm9425736,Herk Harvey,
nm9425737,Laurence Harvey,1928
nm9425738,Lilian Harvey,1906
nm9425739,Paul Harvey,1884
nm9425740,Bob Haskins,
nm9425741,O.E. Hasse,1903
nm9425742,David Hasselhoff,
nm9425743,Marilyn Hassett,1947
nm9425744,Signe Hasso,1915
nm9425745,Terry Hatcher,dob
nm9425746,Richard Hatch,
nm9425747,Hurd Hatfield,1918
nm9425748,Rohini Hattangady,
nm9425749,Raymond Hatton,1887
nm9425750,Rondo Hatton,
nm9425751,Rutger Hauer,1944
nm9425752,Max Haufler,19bb
nm9425753,Fay Hauser,
nm9425754,Joachim Hauser,
nm9425755,Wings Hauser,
nm9425756,Thomas Haustein,
nm9425757,June Haver,1926
nm9425758,Nigel Havers,
nm9425759,June Havoc,1916
nm9425760,Jack Hawkins,1910
nm9425761,Jimmy Hawkins,1942
nm9425762,William Hawley,
nm9425763,Goldie Hawn,1945
nm9425764,Jill Haworth,1945
nm9425765,Nigel Hawthorne,1929
nm9425766,Charles Hawtrey,1914
nm9425767,Sessue Hayakawa,1889
nm9425768,Harry Hayden,1884
nm9425769,Linda Hayden,1951
nm9425770,Russell Hayden,1912
nm9425771,Sterling Hayden,1916
nm9425772,Richard Haydn,1905
nm9425773,Julie Haydon,
nm9425774,Helen Haye,1874
nm9425775,Allison Hayes,1930
nm9425776,Gabby Hayes,1885
nm9425777,Helen Hayes,1900
nm9425778,Margaret Hayes,1915
nm9425779,Melvyn Hayes,1935
nm9425780,Peter Lind Hayes,
nm9425781,Dick Haymes,1916
nm9425782,Linda Haynes,
nm9425783,Robert Hays,1948
nm9425784,Joan Haythorne,1915
nm9425785,Louis Hayward,1909
nm9425786,Susan Hayward,1918
nm9425787,Rita Hayworth,1918
nm9425788,Jonathan Haze,
nm9425789,Katherine Healy,
nm9425790,John Heard,1946
nm9425791,Joey Heatherton,1944
nm9425792,Eileen Heckart,1919
nm9425793,David Hedison,1926
nm9425794,Tippi Hedren,1935
nm9425795,Marta Heflin,
nm9425796,Van Heflin,1910
nm9425797,Michael Hegarty,
nm9425798,Julie Hegerty,
nm9425799,O.P. Heggie,1879
nm9425800,Elayne Heilveil,
nm9425801,Richard Hell,
nm9425802,Randee Heller,
nm9425803,Anne Helm,
nm9425804,Florence Helminger,
nm9425805,Katherine Helmond,1929
nm9425806,Tom Helmore,
nm9425807,Robert Helpmann,1909
nm9425808,Margaux Hemingway,1955
nm9425809,Mariel Hemingway,1961
nm9425810,David Hemmings,1941
nm9425811,Albert Henderson,
nm9425812,Skitch Henderson,
nm9425813,Nancy Hendrickson,
nm9425814,Wanda Hendrix,1928
nm9425815,Janet Henfrey,
nm9425816,Sonja Henie,1912
nm9425817,Marilu Henner,
nm9425818,Eva Henning,1920
nm9425819,Pat Henning,
nm9425820,Paul Henreid,1907
nm9425821,Bobby Henrey,1939
nm9425822,Lance Henriksen,
nm9425823,Buck Henry,1930
nm9425824,Charlotte Henry,1913
nm9425825,Gregg Henry,
nm9425826,Justin Henry,1971
nm9425827,Mike Henry,1939
nm9425828,William Henry,1918
nm9425829,Pamela Hensley,
nm9425830,Gladys Henson,1897
nm9425831,Jim Henson,1936
nm9425832,Nicky Henson,
nm9425833,Leslie Henson,1891
nm9425834,Nicky Henson,1945
nm9425835,Audrey Hepburn,1929
nm9425836,Dee Hepburn,
nm9425837,Katherine Hepburn,1907
nm9425838,Bernard Hepton,1925
nm9425839,Holmes Herbert,1882
nm9425840,Hugh Herbert,1887
nm9425841,Percy Herbert,1925
nm9425842,Tim Herbert,
nm9425843,Richard Herd,
nm9425844,Eileen Herlie,1919
nm9425845,PeeWee Herman,
nm9425846,Woodie Herman,
nm9425847,Leila Hermosa,
nm9425848,Juano Hernandez,1896
nm9425849,Marcel Herrand,
nm9425850,Edward Herrmann,1943
nm9425851,Barbara Hershey,1948
nm9425852,Jean Hersholt,1886
nm9425853,Irene Hervey,1910
nm9425854,Arnold Hess~jr.,
nm9425855,Howard Hesseman,
nm9425856,Charlton Heston,1924
nm9425857,Christopher Hewett,
nm9425858,Martin Hewitt,
nm9425859,Louis Jean Heydt,1905
nm9425860,Anne Heywood,1931
nm9425861,Pat Heywood,1927
nm9425862,Geoffrey Hibbert ,1922
nm9425863,William Hickey,1928
nm9425864,Bill Hickman,
nm9425865,Darryl Hickman,1931
nm9425866,Catherine Hicks,
nm9425867,Russell Hicks,1895
nm9425868,Seymour Hicks,1871
nm9425869,Joan Hickson,1906
nm9425870,Arthur Hill,1922
nm9425871,Benny Hill,1925
nm9425872,Dana Hill,
nm9425873,Howard Hill,1898
nm9425874,Marianna Hill,
nm9425875,Norman Hill,
nm9425876,Terence Hill,1941
nm9425877,Tommy Hill,
nm9425878,Wendy Hiller,1912
nm9425879,John Hillerman,1931
nm9425880,Harriet Hilliard,1914
nm9425881,Candace Hilligoss,
nm9425882,Warren Hillman,
nm9425883,Daisy Hilton,1908
nm9425884,Violet Hilton,1908
nm9425885,Art Hindle,1948
nm9425886,Samuel S. Hinds,1875
nm9425887,Gregory Hines,
nm9425888,Johnny Hines,1895
nm9425889,Maurice Hines,
nm9425890,Pat Hingle,1923
nm9425891,Patrick K. Hinses,
nm9425892,Darby Hinton,
nm9425893,Thora Hird,1913
nm9425894,Judd Hirsch,1936
nm9425895,Robert Hirsch,1929
nm9425896,Alfred Hitchcock,1899
nm9425897,Patricia Hitchcock,1928
nm9425898,Rose Hobart,1906
nm9425899,Halliwell Hobbes,1877
nm9425900,Jack Hobbs,1893
nm9425901,Valerie Hobson,1917
nm9425902,Patricia Hodge,1946
nm9425903,John Hodiak,1914
nm9425904,Dennis Hoey,1893
nm9425905,Michael Hodern,
nm9425906,Basil Hoffman,1941
nm9425907,Dustin Hoffman,1937
nm9425908,Hulk Hogan,
nm9425909,Robert Hogan,
nm9425910,Paul Hogan,
nm9425911,Arthur Hohl,1889
nm9425912,Fred Holbert,
nm9425913,Hal Holbrook,1925
nm9425914,Sarah Holcomb,
nm9425915,Fay Holden,1894
nm9425916,Gloria Holden,1908
nm9425917,Mark Holden,
nm9425918,William Holden,1872
nm9425919,William Holden,1918
nm9425920,Geoffrey Holder,
nm9425921,Heidi Holicker,
nm9425922,Billie Holiday,1915
nm9425923,Anthony Holland,
nm9425924,Judy Holliday,1922
nm9425925,Martha Holliday,
nm9425926,Earl Holliman,1928
nm9425927,Stanley Holloway,1890
nm9425928,Sterling Holloway,1905
nm9425929,Celeste Holm,1919
nm9425930,Ian Holm,1932
nm9425931,Hollye Holmes,
nm9425932,Jennifer Holmes,
nm9425933,Phillips Holmes,1907
nm9425934,Taylor Holmes,1872
nm9425935,Jack Holt,1888
nm9425936,Jennifer Holt,1920
nm9425937,Patrick Holt,1912
nm9425938,Tim Holt,1919
nm9425939,Robert E. Homans,1874
nm9425940,Skip Homeier,1929
nm9425941,Oscar Homolka,
nm9425942,Robert Hooks,1937
nm9425943,Peter Hooten,
nm9425944,Beverly Hope,
nm9425945,Bob Hope,1903
nm9425946,Leslie Hope,
nm9425947,Vida Hope,1918
nm9425948,Anthony Hopkins,1941
nm9425949,Bo Hopkins,1942
nm9425950,Miriam Hopkins,1902
nm9425951,Dennis Hopper,1935
nm9425952,Hedda Hopper,1890
nm9425953,Victoria Hopper,1909
nm9425954,William Hopper,1915
nm9425955,Christiane Hoerbiger,
nm9425956,Paul Hoerbiger,
nm9425957,Michael Hordern,1911
nm9425958,David Horne,1898
nm9425959,Geoffrey Horne,1926
nm9425960,Len Horne,
nm9425961,Lena Horne,1917
nm9425962,Victoria Horne,1920
nm9425963,Lee Horsley,
nm9425964,Edward Everett Horton,1886
nm9425965,Robert Horton,1924
nm9425966,Peter Horton,
nm9425967,Bob Hoskins,1942
nm9425968,Robert Hossein,1927
nm9425969,Harry Houdini,1873
nm9425970,John Houseman,1902
nm9425971,Jerry Houser,
nm9425972,Patrick Houser,
nm9425973,Arthur Housman,1888
nm9425974,Donald Houston,1923
nm9425975,Ren\'ee Houston,1901
nm9425976,Whitney Houston,1960
nm9425977,Arthur Howard,1910
nm9425978,Barbara Howard,
nm9425979,Brie Howard,
nm9425980,Dan Howard,
nm9425981,Clint Howard,
nm9425982,Curly Howard,1906
nm9425983,Esther Howard,1893
nm9425984,John Howard,1913
nm9425985,Kathleen Howard,1879
nm9425986,Ken Howard,1944
nm9425987,Leslie Howard,1890
nm9425988,Mel Howard,
nm9425989,Moe Howard,1895
nm9425990,Ronald Howard,1918
nm9425991,Ron Howard,1953
nm9425992,Shemp Howard,1891
nm9425993,Susan Howard,
nm9425994,Sydney Howard,1884
nm9425995,Trevor Howard,1916
nm9425996,C.Thomas Howell,1967
nm9425997,Cherie Howell,
nm9425998,Frankie Howerd,1921
nm9425999,Bobby Howes,1895
nm9426000,Sally Ann Howes,1930
nm9426001,Arthur Hoyt,1873
nm9426002,John Hoyt,1905
nm9426003,Kelly Hu,
nm9426004,Allan Hubbard,
nm9426005,John Hubbard,
nm9426006,Harold Huber,1904
nm9426007,Season Hubley,
nm9426008,Paul Hubschmid,1917
nm9426009,Cooper Huckabee,
nm9426010,Walter Hudd,1898
nm9426011,David Huddleston,1930
nm9426012,Michael Huddleston,
nm9426013,Bill Hudson,
nm9426014,Ernie Hudson,
nm9426015,Rochelle Hudson,1914
nm9426016,Rock Hudson,1925
nm9426017,Brent Huff,
nm9426018,David Huffman,1945
nm9426019,Barnard Hughes,1915
nm9426020,Kathleen Hughes,1929
nm9426021,Lloyd Hughes,1896
nm9426022,Mary Beth Hughes,1919
nm9426023,Wendy Hughes,
nm9426024,Daniel HughKelly,
nm9426025,Claude Hulbert,1900
nm9426026,Jack Hulbert,1892
nm9426027,Tom Hulce,
nm9426028,Dianne Hull,
nm9426029,Henry Hull,1890
nm9426030,Josephine Hull,1884
nm9426031,Benita Hume,1906
nm9426032,Barry Humphries,
nm9426033,Arthur Hunicutt,1911
nm9426034,Gayle Hunicutt,1942
nm9426035,Helen Hunt,1963
nm9426036,Jimmy Hunt,
nm9426037,Linda Hunt,
nm9426038,Marsha Hunt,1917
nm9426039,Martita Hunt,1900
nm9426040,Glenn Hunter,1897
nm9426041,Holly Hunter,1958
nm9426042,Ian Hunter,1900
nm9426043,Jeffrey Hunter,1925
nm9426044,Kaki Hunter,
nm9426045,Kim Hunter,1922
nm9426046,Tab Hunter,1931
nm9426047,Pam Huntington,
nm9426048,Raymond Huntley,1904
nm9426049,Isabelle Huppert,1955
nm9426050,Elizabeth Hurley,1965
nm9426051,Brandon Hurst,1866
nm9426052,David Hurst,1925
nm9426053,Paul Hurst,1889
nm9426054,Veronica Hurst,1931
nm9426055,John Hurt,1940
nm9426056,Mary Beth Hurt,1948
nm9426057,Tom Hurt,
nm9426058,William Hurt,1950
nm9426059,Ferlin Husky,
nm9426060,Olivia Hussey,1951
nm9426061,Ruth Hussey,1914
nm9426062,Anjelica Huston,1951
nm9426063,John Huston,1906
nm9426064,Walter Huston,1884
nm9426065,David Hucheson,1905
nm9426066,Will Hutchins,1932
nm9426067,Josephine Hutchinson,1898
nm9426068,Harold Huth,1892
nm9426069,Betty Hutton,1921
nm9426070,Jim Hutton,1934
nm9426071,Lauren Hutton,1943
nm9426072,Robert Hutton,1920
nm9426073,Timothy Hutton,1960
nm9426074,Leila Hyams,1905
nm9426075,Wilfred HydeWhite,1903
nm9426076,Martha Hyer,1929
nm9426077,Diana Hyland,1936
nm9426078,Scott Hylands,
nm9426079,Jane Hylton,1926
nm9426080,Warren Hymer,1906
nm9426081,Mike Hynson,
nm9426082,Olaf Hytten,1888
nm9426083,Eric Idle,
nm9426084,James Iglehart,
nm9426085,Iman,1956
nm9426086,A.B. Imenson,
nm9426087,Ralph Ince,1882
nm9426088,Frieda Inescort,1900
nm9426089,Amy Ingersoll,
nm9426090,Rex Ingram,1892
nm9426091,Rex Ingram,1895
nm9426092,Jill Ireland,1936
nm9426093,John Ireland,1914
nm9426094,Jeremy Irons,1948
nm9426095,Michael Ironside,
nm9426096,Robin Irvine,
nm9426097,Amy Irving,1953
nm9426098,Juzo Itami,1934
nm9426099,Manpeii Itami,1976
nm9426100,Zachary Ittimangnaq,
nm9426101,Gregory Itzin,
nm9426102,Rosalind Ivan,1884
nm9426103,Burl Ives,1909
nm9426104,Judith Ivey,
nm9426105,Kereem Abdul Jabar,
nm9426106,Wolfman Jack,
nm9426107,Anne Jackson,1925
nm9426108,Freda Jackson,1909
nm9426109,Glenda Jackson,1937
nm9426110,Gordon Jackson,1923
nm9426111,Jamie Smith Jackson,
nm9426112,Kate Jackson,1950
nm9426113,Michael Jackson,
nm9426114,Samuel L. Jackson,1948
nm9426115,Selmer Jackson,1888
nm9426116,Sherry Jackson,
nm9426117,Thomas Jackson,1886
nm9426118,Irene Jacob,
nm9426119,Derek Jacobi,1938
nm9426120,Lou Jacobi,1913
nm9426121,Scott Jacoby,1956
nm9426122,Hattie Jacques,1924
nm9426123,Richard Jaeckel,1926
nm9426124,Sam Jaffe,1893
nm9426125,Saeed Jaffrey,
nm9426126,Bianca Jagger,1945
nm9426127,Dean Jagger,1903
nm9426128,Henry Jaglom,
nm9426129,Clifton James,1921
nm9426130,Elizabeth James,
nm9426131,Harry James,1916
nm9426132,Jessica James,
nm9426133,Sid James,1913
nm9426134,Sonny James,
nm9426135,Thomas Jameson,1892
nm9426136,Fr\'ed\'erique Jamet,
nm9426137,Emil Jannings,1881
nm9426138,Horst Janson,
nm9426139,David Janssen,1930
nm9426140,Famke Janssen,
nm9426141,Louis January,
nm9426142,Claude Jarman~jr.,1934
nm9426143,Peter Jason,
nm9426144,Rick Jason,1929
nm9426145,Sybil Jason,1929
nm9426146,Michael Jayston,1936
nm9426147,Gloria Jean,1928
nm9426148,Zizi Jeanmaire,1924
nm9426149,Isabel Jeans,1891
nm9426150,Ursula Jeans,1906
nm9426151,Allan Jeayes,1885
nm9426152,Barbara Jefford,1930
nm9426153,Anne Jeffreys,1923
nm9426154,Lang Jeffries,
nm9426155,Lionel Jeffries,1926
nm9426156,Ian Jenble,
nm9426157,Allen Jenkins,1900
nm9426158,Jackie \'Butch' Jenkins,1937
nm9426159,Megs Jenkins,1917
nm9426160,Frank Jenks,1902
nm9426161,Claudia Jennings,
nm9426162,DeWitt Jennings,1879
nm9426163,Salome Jens,1935
nm9426164,Roy Cameron Jensen,
nm9426165,Roy Jenson,
nm9426166,Mary Jerrold,1877
nm9426167,George Jessel,1898
nm9426168,Patricia Jessel,1920
nm9426169,Isabel Jewell,1913
nm9426170,Ann Jillian,
nm9426171,Zita Johann,1904
nm9426172,David Johansen,
nm9426173,Elton John,1947
nm9426174,Rosamund John,1913
nm9426175,Glynis Johns,1923
nm9426176,Mervyn Johns,1899
nm9426177,Arte Johnson,1934
nm9426178,Arthur Johnson,1876
nm9426179,Ben Johnson,1920
nm9426180,Celia Johnson,1908
nm9426181,Chic Johnson,1891
nm9426182,Don Johnson,
nm9426183,Glynis Johnson,
nm9426184,Johnny Johnston,
nm9426185,Katie Johnson,1878
nm9426186,Kay Johnson,1904
nm9426187,Laura Johnson,
nm9426188,Lynn-Holly Johnson,
nm9426189,Michelle Johnson,
nm9426190,Noble Johnson,1897
nm9426191,Rafer Johnson,1935
nm9426192,Richard Johnson,1927
nm9426193,Stephen Johnson,
nm9426194,Tor Johnson,
nm9426195,Van Johnson,1916
nm9426196,Jo Johnston,
nm9426197,Margaret Johnston,1917
nm9426198,Oliver Johnston,1888
nm9426199,Al Jolson,1886
nm9426200,Allan Jones,1907
nm9426201,Barry Jones,1893
nm9426202,Buck Jones,1889
nm9426203,Carolyn Jones,1929
nm9426204,Christopher Jones,1941
nm9426205,Dean Jones,1933
nm9426206,Duane Jones,
nm9426207,Emrys Jones,1915
nm9426208,Freddie Jones,1927
nm9426209,Grace Jones,
nm9426210,Griffith Jones,1910
nm9426211,Hannah Jones,
nm9426212,Henry Jones,1912
nm9426213,James Earl Jones,1931
nm9426214,Jeffrey Jones,
nm9426215,Jennifer Jones,
nm9426216,Jocelyn Jones,
nm9426217,L.Q. Jones,1936
nm9426218,OLan Jones,
nm9426219,Shirley Jones,1934
nm9426220,Spike Jones,1911
nm9426221,Susan Jones,
nm9426222,Terry Jones,
nm9426223,Tommy Lee Jones,1946
nm9426224,Samson Jorah,
nm9426225,Bobbie Jordan,1923
nm9426226,Richard Jordan,1938
nm9426227,Christine Jorgenson,
nm9426228,Victor Jory,1902
nm9426229,Jackie Joseph,
nm9426230,Erland Josephson,
nm9426231,Allyn Joslyn,1905
nm9426232,Darwin Joston,
nm9426233,Louis Jourdan,1919
nm9426234,Louis Jouvet,1887
nm9426235,Leatrice Joy,1899
nm9426236,Robert Joy,
nm9426237,Alice Joyce,1889
nm9426238,Brenda Joyce,1918
nm9426239,Peggy Hopkins Joyce,1893
nm9426240,Ashley Judd,1970
nm9426241,Edward Judd,1932
nm9426242,Robert Judd,
nm9426243,Raul Julia,1940
nm9426244,Gordon Jump,
nm9426245,June,
nm9426246,Katy Jurado,1927
nm9426247,Curt Jurgens,1912
nm9426248,Deana Jurgens,
nm9426249,James Robertson Justice,
nm9426250,Gabi Just,
nm9426251,George Justin,
nm9426252,John Justin,1917
nm9426253,Suzanne Kaaren,
nm9426254,Wolf Kahler,
nm9426255,Florence Kahn,
nm9426256,Jonathan Kahn,
nm9426257,Madeleine Kahn,1942
nm9426258,Toni Kalem,
nm9426259,Helen Kallianoites,
nm9426260,Ida Kaminska,
nm9426261,Anna Kanakis,
nm9426262,Steve Kanaly,
nm9426263,Byron Kane,
nm9426264,Carol Kane,1952
nm9426265,Helen Kane,1904
nm9426266,Jimmy Kane,
nm9426267,Michael Kane,
nm9426268,Gabe Kaplan,
nm9426269,Marvin Kaplin,1924
nm9426270,Shashi Kapoor,
nm9426271,Valerie Kaprisky,
nm9426272,Frank Kaquitts,
nm9426273,Anna Karina,1940
nm9426274,John Karlen,1935
nm9426275,Miriam Karlin,1925
nm9426276,Boris Karloff,1887
nm9426277,Roscoe Karns,1893
nm9426278,Alex Karras,1935
nm9426279,Kevin Karson,
nm9426280,Harold Kasket,1916
nm9426281,Peter Kastner,1944
nm9426282,Kurt Kasznar,1913
nm9426283,Kurt Katch,1896
nm9426284,Rosanne Katon,
nm9426285,William Katt,1955
nm9426286,Daniel Kauffman,
nm9426287,Andy Kaufman,
nm9426288,Joseph Kaufmann,
nm9426289,Dorrie Kavanaugh,
nm9426290,Julie Kavner,
nm9426291,Charles Kay,
nm9426292,Diane Kay,
nm9426293,Caren Kaye,
nm9426294,Danny Kaye,1913
nm9426295,Stubby Kaye,1918
nm9426296,Elia Kazan,1909
nm9426297,Lainie Kazan,
nm9426298,James Keach,
nm9426299,Stacy Keach,1941
nm9426300,Robert Emmett Keane,1883
nm9426301,Buster Keaton,1895
nm9426302,Diane Keaton,1949
nm9426303,Michael Keaton,1952
nm9426304,Steven Keats,1945
nm9426305,Lila Kedrova,1918
nm9426306,Howard Keel,1917
nm9426307,Ruby Keeler,1909
nm9426308,Geoffrey Keen,1916
nm9426309,Malcolm Keen,1888
nm9426310,Tom Keene,1896
nm9426311,Jack Kehoe,
nm9426312,Kishi Keiko,
nm9426313,Andrew Keir,1926
nm9426314,Harvey Keitel,1947
nm9426315,Brian Keith,1921
nm9426316,David Keith,
nm9426317,Ian Keith,1899
nm9426318,Robert Keith,1896
nm9426319,Cecil Kellaway,1891
nm9426320,Dorothy Keller,
nm9426321,Helen Keller,1881
nm9426322,Marthe Keller,1945
nm9426323,Annette Kellerman,1888
nm9426324,Sally Kellerman,1941
nm9426325,Susan Kellerman,
nm9426326,DeForest Kelley,1920
nm9426327,Mike Kellin,1922
nm9426328,Emmett Kelly,1895
nm9426329,Fred Kelly,
nm9426330,Gene Kelly,1912
nm9426331,Grace Kelly,1928
nm9426332,Jeanette Kelly,
nm9426333,Jim Kelly,
nm9426334,Moira Kelly,1969
nm9426335,Nancy Kelly,1921
nm9426336,Patsy Kelly,1910
nm9426337,Paul Kelly,1899
nm9426338,Paula Kelly,
nm9426339,Sharon Kelly,
nm9426340,Tommy Kelly,1928
nm9426341,Moultrie Kelsall,1901
nm9426342,Fred Kelsey,1884
nm9426343,Pert Kelton,1907
nm9426344,Gary Kemp,1959
nm9426345,Jeremy Kemp,1934
nm9426346,Martin Kemp,1961
nm9426347,Rachel Kempson,
nm9426348,Joan KempWelch,1906
nm9426349,Takakura Ken,
nm9426350,Cyrus O. Kendall,1898
nm9426351,Henry Kendall,1887
nm9426352,Kay Kendall,1926
nm9426353,Suzy Kendall,1943
nm9426354,Tony Kendall,
nm9426355,Alexa Kenin,
nm9426356,Arthur Kennedy,1914
nm9426357,Douglas Kennedy,1915
nm9426358,Edgar Kennedy,1890
nm9426359,George Kennedy,1925
nm9426360,Gerard Kennedy,
nm9426361,Jayne Kennedy,
nm9426362,Merna Kennedy,1908
nm9426363,Leon Isaac Kennedy,
nm9426364,James Kenney,1930
nm9426365,Sean Kenney,
nm9426366,Jill Kennington,
nm9426367,Patsy Kensit,1969
nm9426368,Dorothea Kent,
nm9426369,Jean Kent,1921
nm9426370,Keneth Kent,1882
nm9426371,Doris Kenyon,
nm9426372,Bill Kerr,
nm9426373,Deborah Kerr,1921
nm9426374,J. Herbert Kerr~jr.,
nm9426375,John Kerr,1931
nm9426376,Linda Kerridge,
nm9426377,J. M. Kerrigan,1885
nm9426378,Norman Kerry,1889
nm9426379,Kathy Kersh,
nm9426380,Brian Kerwin,
nm9426381,Lance Kerwin,
nm9426382,Jillian Kessner,
nm9426383,Sara Kestelman,
nm9426384,Evelyn Keyes,1919
nm9426385,Mark Keyloun,
nm9426386,Persis Khambatta,1950
nm9426387,Chaka Khan,
nm9426388,Guy Kibbee,1882
nm9426389,Michael Kidd,
nm9426390,Margot Kidder,1948
nm9426391,Nicole Kidman,1967
nm9426392,Dead End Kids,n.a.
nm9426393,East Side Kids,n.a.
nm9426394,Richard Kiel,1939
nm9426395,Wolfgang Kieling,1924
